,id,review,author,start,end,product_name
254,R214F4CB12RBYH,"service très rapide, facile à utiliser
bien démontré,
bon son pour le prix
et excellent service
reçu en 3 jours

merci",Client d'Amazon,2020-09-15 04:38:21.025537,2020-09-15 04:38:21.059813,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
255,R1Q9UNW5C6LG7F,je laime bien je men sert tous les jours et je suis tres satisfait ...je le recommande ....,Nancy,2020-09-15 04:38:21.063912,2020-09-15 04:38:21.099428,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
256,R1H92CHJYPIYLX,very nice and solide superb sound,bruno masse,2020-09-15 04:38:21.103418,2020-09-15 04:38:21.137429,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
257,R1FDOKU47T1ENU,I use the to cut the grass and shovel snow very pleased with this,Crystal S.,2020-09-15 04:38:21.142243,2020-09-15 04:38:21.186041,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
258,R1SD0WPXFJ3D0U,this is a great small device i walk to work and back with and at home its slow to connect but dose connect to my bluetooth speaker . im very satisfied !,Katlyn,2020-09-15 04:38:21.189913,2020-09-15 04:38:21.221829,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
259,R2B1E78WB821SV,hi this mp3 player is very good but i have a problem downloading videos,Kevin Leblanc,2020-09-15 04:38:21.226815,2020-09-15 04:38:21.260441,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
260,R288SVDISZYKGP,"Works really well , easy to use.",Andrea l,2020-09-15 04:38:23.317745,2020-09-15 04:38:23.369414,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
261,R3P7BD3ZM47IAK,This is a great MP3 Player! Compact and comes with all the features I needed. Easy to use and touch sensitive. Connects to the radio and works with Bluetooth.,Matthew,2020-09-15 04:38:23.373705,2020-09-15 04:38:23.408047,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
262,R3EBRBJQ61P37W,"I bought this for my 10 year old grandson and so far it's been great! Very durable for a youth. It's easy to upload the music, fast and the sound quality is pretty good too.",Evelyn MAYHEW,2020-09-15 04:38:23.411718,2020-09-15 04:38:23.444521,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
263,RUPFVF7JT11IO,Wow i am amazed with the quality. The sound is so loud and clear. This is definitely worth buying. I was searching for mp3 player specifically to use for the gym and I am so impressed with this device. Sleek small compact strong sturdy metal player that sounds awesome. I am happy with my purchase :),Catherine Montesdeoca,2020-09-15 04:38:23.448514,2020-09-15 04:38:23.488438,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
264,R214F4CB12RBYH,"service très rapide, facile à utiliser
bien démontré,
bon son pour le prix
et excellent service
reçu en 3 jours

merci",Client d'Amazon,2020-09-15 04:38:23.492412,2020-09-15 04:38:23.525966,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
265,R1Q9UNW5C6LG7F,je laime bien je men sert tous les jours et je suis tres satisfait ...je le recommande ....,Nancy,2020-09-15 04:38:23.529955,2020-09-15 04:38:23.568105,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
266,R1H92CHJYPIYLX,very nice and solide superb sound,bruno masse,2020-09-15 04:38:23.572092,2020-09-15 04:38:23.609995,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
267,R1FDOKU47T1ENU,I use the to cut the grass and shovel snow very pleased with this,Crystal S.,2020-09-15 04:38:23.615003,2020-09-15 04:38:23.654373,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
268,R1SD0WPXFJ3D0U,this is a great small device i walk to work and back with and at home its slow to connect but dose connect to my bluetooth speaker . im very satisfied !,Katlyn,2020-09-15 04:38:23.658362,2020-09-15 04:38:23.693439,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
269,R2B1E78WB821SV,hi this mp3 player is very good but i have a problem downloading videos,Kevin Leblanc,2020-09-15 04:38:23.697428,2020-09-15 04:38:23.730309,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
270,R288SVDISZYKGP,"Works really well , easy to use.",Andrea l,2020-09-15 04:38:25.785592,2020-09-15 04:38:25.823319,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
271,R3P7BD3ZM47IAK,This is a great MP3 Player! Compact and comes with all the features I needed. Easy to use and touch sensitive. Connects to the radio and works with Bluetooth.,Matthew,2020-09-15 04:38:25.828333,2020-09-15 04:38:25.861264,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
272,R3EBRBJQ61P37W,"I bought this for my 10 year old grandson and so far it's been great! Very durable for a youth. It's easy to upload the music, fast and the sound quality is pretty good too.",Evelyn MAYHEW,2020-09-15 04:38:25.865277,2020-09-15 04:38:25.906518,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
273,RUPFVF7JT11IO,Wow i am amazed with the quality. The sound is so loud and clear. This is definitely worth buying. I was searching for mp3 player specifically to use for the gym and I am so impressed with this device. Sleek small compact strong sturdy metal player that sounds awesome. I am happy with my purchase :),Catherine Montesdeoca,2020-09-15 04:38:25.911532,2020-09-15 04:38:25.951697,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
274,R214F4CB12RBYH,"service très rapide, facile à utiliser
bien démontré,
bon son pour le prix
et excellent service
reçu en 3 jours

merci",Client d'Amazon,2020-09-15 04:38:25.955686,2020-09-15 04:38:25.987670,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
275,R1Q9UNW5C6LG7F,je laime bien je men sert tous les jours et je suis tres satisfait ...je le recommande ....,Nancy,2020-09-15 04:38:25.991647,2020-09-15 04:38:26.028579,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
276,R1H92CHJYPIYLX,very nice and solide superb sound,bruno masse,2020-09-15 04:38:26.032569,2020-09-15 04:38:26.084396,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
277,R1FDOKU47T1ENU,I use the to cut the grass and shovel snow very pleased with this,Crystal S.,2020-09-15 04:38:26.089261,2020-09-15 04:38:26.135058,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
278,R1SD0WPXFJ3D0U,this is a great small device i walk to work and back with and at home its slow to connect but dose connect to my bluetooth speaker . im very satisfied !,Katlyn,2020-09-15 04:38:26.139047,2020-09-15 04:38:26.172821,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
279,R2B1E78WB821SV,hi this mp3 player is very good but i have a problem downloading videos,Kevin Leblanc,2020-09-15 04:38:26.176810,2020-09-15 04:38:26.209942,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
280,R288SVDISZYKGP,"Works really well , easy to use.",Andrea l,2020-09-15 04:38:31.285071,2020-09-15 04:38:31.339862,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
281,R3P7BD3ZM47IAK,This is a great MP3 Player! Compact and comes with all the features I needed. Easy to use and touch sensitive. Connects to the radio and works with Bluetooth.,Matthew,2020-09-15 04:38:31.344911,2020-09-15 04:38:31.398050,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
282,R3EBRBJQ61P37W,"I bought this for my 10 year old grandson and so far it's been great! Very durable for a youth. It's easy to upload the music, fast and the sound quality is pretty good too.",Evelyn MAYHEW,2020-09-15 04:38:31.405032,2020-09-15 04:38:31.454292,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
283,RUPFVF7JT11IO,Wow i am amazed with the quality. The sound is so loud and clear. This is definitely worth buying. I was searching for mp3 player specifically to use for the gym and I am so impressed with this device. Sleek small compact strong sturdy metal player that sounds awesome. I am happy with my purchase :),Catherine Montesdeoca,2020-09-15 04:38:31.459135,2020-09-15 04:38:31.509097,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
284,R214F4CB12RBYH,"service très rapide, facile à utiliser
bien démontré,
bon son pour le prix
et excellent service
reçu en 3 jours

merci",Client d'Amazon,2020-09-15 04:38:31.514396,2020-09-15 04:38:31.570534,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
285,R1Q9UNW5C6LG7F,je laime bien je men sert tous les jours et je suis tres satisfait ...je le recommande ....,Nancy,2020-09-15 04:38:31.576519,2020-09-15 04:38:31.625934,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
286,R1H92CHJYPIYLX,very nice and solide superb sound,bruno masse,2020-09-15 04:38:31.630924,2020-09-15 04:38:31.679884,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
287,R1FDOKU47T1ENU,I use the to cut the grass and shovel snow very pleased with this,Crystal S.,2020-09-15 04:38:31.685069,2020-09-15 04:38:31.732402,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
288,R1SD0WPXFJ3D0U,this is a great small device i walk to work and back with and at home its slow to connect but dose connect to my bluetooth speaker . im very satisfied !,Katlyn,2020-09-15 04:38:31.737377,2020-09-15 04:38:31.793324,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
289,R2B1E78WB821SV,hi this mp3 player is very good but i have a problem downloading videos,Kevin Leblanc,2020-09-15 04:38:31.798193,2020-09-15 04:38:31.847147,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
290,R288SVDISZYKGP,"Works really well , easy to use.",Andrea l,2020-09-15 04:38:34.920616,2020-09-15 04:38:34.986190,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
291,R3P7BD3ZM47IAK,This is a great MP3 Player! Compact and comes with all the features I needed. Easy to use and touch sensitive. Connects to the radio and works with Bluetooth.,Matthew,2020-09-15 04:38:34.991177,2020-09-15 04:38:35.038549,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
292,R3EBRBJQ61P37W,"I bought this for my 10 year old grandson and so far it's been great! Very durable for a youth. It's easy to upload the music, fast and the sound quality is pretty good too.",Evelyn MAYHEW,2020-09-15 04:38:35.043219,2020-09-15 04:38:35.092011,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
293,RUPFVF7JT11IO,Wow i am amazed with the quality. The sound is so loud and clear. This is definitely worth buying. I was searching for mp3 player specifically to use for the gym and I am so impressed with this device. Sleek small compact strong sturdy metal player that sounds awesome. I am happy with my purchase :),Catherine Montesdeoca,2020-09-15 04:38:35.096766,2020-09-15 04:38:35.144424,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
294,R214F4CB12RBYH,"service très rapide, facile à utiliser
bien démontré,
bon son pour le prix
et excellent service
reçu en 3 jours

merci",Client d'Amazon,2020-09-15 04:38:35.149373,2020-09-15 04:38:35.191616,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
295,R1Q9UNW5C6LG7F,je laime bien je men sert tous les jours et je suis tres satisfait ...je le recommande ....,Nancy,2020-09-15 04:38:35.195607,2020-09-15 04:38:35.242036,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
296,R1H92CHJYPIYLX,very nice and solide superb sound,bruno masse,2020-09-15 04:38:35.247026,2020-09-15 04:38:35.296271,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
297,R1FDOKU47T1ENU,I use the to cut the grass and shovel snow very pleased with this,Crystal S.,2020-09-15 04:38:35.301236,2020-09-15 04:38:35.350990,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
298,R1SD0WPXFJ3D0U,this is a great small device i walk to work and back with and at home its slow to connect but dose connect to my bluetooth speaker . im very satisfied !,Katlyn,2020-09-15 04:38:35.355977,2020-09-15 04:38:35.397332,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
299,R2B1E78WB821SV,hi this mp3 player is very good but i have a problem downloading videos,Kevin Leblanc,2020-09-15 04:38:35.402317,2020-09-15 04:38:35.440222,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
300,R288SVDISZYKGP,"Works really well , easy to use.",Andrea l,2020-09-15 04:38:41.516083,2020-09-15 04:38:41.559074,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
301,R3P7BD3ZM47IAK,This is a great MP3 Player! Compact and comes with all the features I needed. Easy to use and touch sensitive. Connects to the radio and works with Bluetooth.,Matthew,2020-09-15 04:38:41.564134,2020-09-15 04:38:41.602645,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
302,R3EBRBJQ61P37W,"I bought this for my 10 year old grandson and so far it's been great! Very durable for a youth. It's easy to upload the music, fast and the sound quality is pretty good too.",Evelyn MAYHEW,2020-09-15 04:38:41.607631,2020-09-15 04:38:41.645383,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
303,RUPFVF7JT11IO,Wow i am amazed with the quality. The sound is so loud and clear. This is definitely worth buying. I was searching for mp3 player specifically to use for the gym and I am so impressed with this device. Sleek small compact strong sturdy metal player that sounds awesome. I am happy with my purchase :),Catherine Montesdeoca,2020-09-15 04:38:41.649371,2020-09-15 04:38:41.694580,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
304,R214F4CB12RBYH,"service très rapide, facile à utiliser
bien démontré,
bon son pour le prix
et excellent service
reçu en 3 jours

merci",Client d'Amazon,2020-09-15 04:38:41.699566,2020-09-15 04:38:41.746582,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
305,R1Q9UNW5C6LG7F,je laime bien je men sert tous les jours et je suis tres satisfait ...je le recommande ....,Nancy,2020-09-15 04:38:41.752567,2020-09-15 04:38:41.802101,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
306,R1H92CHJYPIYLX,very nice and solide superb sound,bruno masse,2020-09-15 04:38:41.808108,2020-09-15 04:38:41.856880,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
307,R1FDOKU47T1ENU,I use the to cut the grass and shovel snow very pleased with this,Crystal S.,2020-09-15 04:38:41.861868,2020-09-15 04:38:41.910768,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
308,R1SD0WPXFJ3D0U,this is a great small device i walk to work and back with and at home its slow to connect but dose connect to my bluetooth speaker . im very satisfied !,Katlyn,2020-09-15 04:38:41.915790,2020-09-15 04:38:41.962716,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
309,R2B1E78WB821SV,hi this mp3 player is very good but i have a problem downloading videos,Kevin Leblanc,2020-09-15 04:38:41.967413,2020-09-15 04:38:42.015839,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
310,R288SVDISZYKGP,"Works really well , easy to use.",Andrea l,2020-09-15 04:38:45.092848,2020-09-15 04:38:45.151946,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
311,R3P7BD3ZM47IAK,This is a great MP3 Player! Compact and comes with all the features I needed. Easy to use and touch sensitive. Connects to the radio and works with Bluetooth.,Matthew,2020-09-15 04:38:45.157931,2020-09-15 04:38:45.206759,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
312,R3EBRBJQ61P37W,"I bought this for my 10 year old grandson and so far it's been great! Very durable for a youth. It's easy to upload the music, fast and the sound quality is pretty good too.",Evelyn MAYHEW,2020-09-15 04:38:45.211845,2020-09-15 04:38:45.260862,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
313,RUPFVF7JT11IO,Wow i am amazed with the quality. The sound is so loud and clear. This is definitely worth buying. I was searching for mp3 player specifically to use for the gym and I am so impressed with this device. Sleek small compact strong sturdy metal player that sounds awesome. I am happy with my purchase :),Catherine Montesdeoca,2020-09-15 04:38:45.265848,2020-09-15 04:38:45.314412,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
314,R214F4CB12RBYH,"service très rapide, facile à utiliser
bien démontré,
bon son pour le prix
et excellent service
reçu en 3 jours

merci",Client d'Amazon,2020-09-15 04:38:45.319401,2020-09-15 04:38:45.370319,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
315,R1Q9UNW5C6LG7F,je laime bien je men sert tous les jours et je suis tres satisfait ...je le recommande ....,Nancy,2020-09-15 04:38:45.380292,2020-09-15 04:38:45.431094,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
316,R1H92CHJYPIYLX,very nice and solide superb sound,bruno masse,2020-09-15 04:38:45.436595,2020-09-15 04:38:45.484477,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
317,R1FDOKU47T1ENU,I use the to cut the grass and shovel snow very pleased with this,Crystal S.,2020-09-15 04:38:45.490025,2020-09-15 04:38:45.538591,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
318,R1SD0WPXFJ3D0U,this is a great small device i walk to work and back with and at home its slow to connect but dose connect to my bluetooth speaker . im very satisfied !,Katlyn,2020-09-15 04:38:45.543538,2020-09-15 04:38:45.594089,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
319,R2B1E78WB821SV,hi this mp3 player is very good but i have a problem downloading videos,Kevin Leblanc,2020-09-15 04:38:45.599079,2020-09-15 04:38:45.651242,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
320,R288SVDISZYKGP,"Works really well , easy to use.",Andrea l,2020-09-15 04:38:47.725353,2020-09-15 04:38:47.775169,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
321,R3P7BD3ZM47IAK,This is a great MP3 Player! Compact and comes with all the features I needed. Easy to use and touch sensitive. Connects to the radio and works with Bluetooth.,Matthew,2020-09-15 04:38:47.780156,2020-09-15 04:38:47.811975,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
322,R3EBRBJQ61P37W,"I bought this for my 10 year old grandson and so far it's been great! Very durable for a youth. It's easy to upload the music, fast and the sound quality is pretty good too.",Evelyn MAYHEW,2020-09-15 04:38:47.815944,2020-09-15 04:38:47.850007,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
323,RUPFVF7JT11IO,Wow i am amazed with the quality. The sound is so loud and clear. This is definitely worth buying. I was searching for mp3 player specifically to use for the gym and I am so impressed with this device. Sleek small compact strong sturdy metal player that sounds awesome. I am happy with my purchase :),Catherine Montesdeoca,2020-09-15 04:38:47.853972,2020-09-15 04:38:47.893866,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
324,R214F4CB12RBYH,"service très rapide, facile à utiliser
bien démontré,
bon son pour le prix
et excellent service
reçu en 3 jours

merci",Client d'Amazon,2020-09-15 04:38:47.898853,2020-09-15 04:38:47.947098,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
325,R1Q9UNW5C6LG7F,je laime bien je men sert tous les jours et je suis tres satisfait ...je le recommande ....,Nancy,2020-09-15 04:38:47.951089,2020-09-15 04:38:47.985764,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
326,R1H92CHJYPIYLX,very nice and solide superb sound,bruno masse,2020-09-15 04:38:47.990781,2020-09-15 04:38:48.025260,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
327,R1FDOKU47T1ENU,I use the to cut the grass and shovel snow very pleased with this,Crystal S.,2020-09-15 04:38:48.029248,2020-09-15 04:38:48.063806,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
328,R1SD0WPXFJ3D0U,this is a great small device i walk to work and back with and at home its slow to connect but dose connect to my bluetooth speaker . im very satisfied !,Katlyn,2020-09-15 04:38:48.067794,2020-09-15 04:38:48.101585,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
329,R2B1E78WB821SV,hi this mp3 player is very good but i have a problem downloading videos,Kevin Leblanc,2020-09-15 04:38:48.106597,2020-09-15 04:38:48.139669,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
330,R288SVDISZYKGP,"Works really well , easy to use.",Andrea l,2020-09-15 04:38:54.196371,2020-09-15 04:38:54.235289,"Mp3 Player, Bluetooth 5.0Mp3 Player, FM Radio, 8GB Mp3 Player, Walking Step-by-Step Portable Music Player, Recorder, e-Book Video Support up to 128GB"
